choice,subject,groupAI
1,70,0
1,70,0
1,70,0
1,70,0
1,70,0
1,70,0
1,70,0
1,70,0
1,70,0
3,71,0
1,71,0
4,71,0
4,71,0
3,71,0
1,71,0
2,71,0
6,71,0
5,71,0
1,71,0
3,71,0
1,71,0
4,71,0
2,71,0
1,71,0
3,71,0
5,71,0
6,71,0
6,71,0
2,71,0
3,71,0
5,71,0
3,71,0
2,71,0
4,71,0
1,71,0
5,71,0
5,71,0
4,71,0
4,71,0
2,71,0
1,71,0
2,71,0
4,71,0
4,71,0
2,71,0
1,71,0
5,71,0
1,71,0
5,71,0
3,71,0
2,71,0
3,71,0
2,71,0
4,71,0
2,71,0
1,71,0
5,71,0
1,71,0
1,71,0
2,71,0
2,71,0
1,71,0
1,71,0
2,71,0
1,71,0
1,71,0
6,71,0
5,71,0
2,71,0
2,71,0
2,71,0
1,71,0
4,71,0
1,71,0
6,71,0
4,71,0
3,71,0
2,71,0
3,71,0
2,71,0
2,71,0
2,71,0
2,71,0
1,71,0
1,71,0
2,71,0
3,71,0
2,71,0
3,71,0
1,71,0
6,71,0
2,71,0
6,71,0
1,71,0
6,71,0
2,71,0
2,71,0
5,71,0
1,71,0
5,71,0
3,71,0
3,71,0
4,71,0
2,71,0
2,71,0
2,71,0
5,71,0
5,71,0
3,71,0
4,72,0
4,72,0
6,72,0
4,72,0
6,72,0
2,72,0
4,72,0
6,72,0
6,72,0
5,72,0
2,72,0
6,72,0
2,72,0
6,72,0
4,72,0
3,72,0
4,72,0
6,72,0
6,72,0
3,72,0
1,72,0
4,72,0
4,72,0
6,72,0
6,72,0
4,72,0
6,72,0
4,72,0
6,72,0
5,72,0
6,72,0
4,72,0
5,72,0
6,72,0
6,72,0
1,72,0
1,72,0
1,72,0
1,72,0
6,72,0
3,72,0
5,72,0
3,72,0
4,72,0
5,72,0
4,72,0
1,72,0
4,72,0
6,72,0
1,72,0
6,72,0
6,72,0
6,72,0
4,72,0
5,72,0
1,72,0
4,72,0
1,72,0
4,72,0
6,72,0
1,72,0
2,72,0
3,72,0
4,72,0
6,72,0
4,72,0
4,72,0
4,72,0
1,72,0
5,72,0
1,72,0
1,72,0
3,72,0
6,72,0
6,72,0
3,72,0
4,72,0
3,72,0
3,72,0
4,72,0
6,72,0
4,72,0
3,72,0
3,72,0
6,72,0
4,72,0
4,72,0
6,72,0
6,72,0
4,72,0
1,72,0
6,72,0
4,72,0
4,72,0
6,72,0
6,72,0
2,72,0
1,72,0
6,72,0
6,72,0
5,73,1
2,73,1
4,73,1
4,73,1
6,73,1
3,73,1
6,73,1
1,73,1
5,73,1
6,73,1
2,73,1
4,73,1
3,73,1
1,73,1
2,73,1
5,73,1
4,73,1
2,73,1
2,73,1
4,73,1
5,73,1
4,73,1
4,73,1
3,73,1
2,73,1
6,73,1
4,73,1
4,73,1
6,73,1
4,73,1
4,73,1
1,73,1
4,73,1
4,73,1
4,73,1
3,73,1
6,73,1
4,73,1
2,73,1
4,73,1
3,73,1
3,73,1
2,73,1
3,73,1
4,73,1
4,73,1
3,73,1
3,73,1
6,73,1
3,73,1
3,73,1
4,73,1
6,73,1
4,73,1
4,73,1
4,73,1
4,73,1
6,73,1
3,73,1
6,73,1
4,73,1
4,73,1
6,73,1
6,73,1
6,73,1
2,73,1
2,73,1
4,73,1
4,73,1
4,73,1
3,73,1
4,73,1
2,73,1
2,73,1
3,73,1
3,73,1
6,73,1
4,73,1
3,73,1
3,73,1
1,73,1
4,73,1
4,73,1
3,73,1
6,73,1
2,73,1
4,73,1
4,73,1
3,73,1
1,73,1
3,73,1
4,73,1
3,73,1
4,73,1
3,73,1
4,73,1
3,73,1
5,73,1
3,73,1
2,73,1
6,74,1
4,74,1
4,74,1
5,74,1
4,74,1
1,74,1
1,74,1
2,74,1
2,74,1
6,74,1
6,74,1
1,74,1
6,74,1
2,74,1
4,74,1
6,74,1
1,74,1
4,74,1
4,74,1
2,74,1
2,74,1
4,74,1
2,74,1
6,74,1
2,74,1
3,74,1
2,74,1
6,74,1
1,74,1
6,74,1
6,74,1
6,74,1
4,74,1
4,74,1
6,74,1
4,74,1
1,74,1
4,74,1
2,74,1
2,74,1
2,74,1
6,74,1
2,74,1
2,74,1
2,74,1
2,74,1
6,74,1
3,74,1
4,74,1
3,74,1
6,74,1
1,74,1
2,74,1
6,74,1
2,74,1
2,74,1
2,74,1
2,74,1
2,74,1
6,74,1
4,74,1
1,74,1
6,74,1
3,74,1
6,74,1
4,74,1
1,74,1
4,74,1
2,74,1
1,74,1
6,74,1
2,74,1
6,74,1
2,74,1
3,74,1
3,74,1
1,74,1
6,74,1
5,74,1
4,74,1
6,74,1
1,74,1
1,74,1
2,74,1
6,74,1
4,74,1
5,74,1
2,74,1
4,74,1
2,74,1
2,74,1
6,74,1
2,74,1
2,74,1
2,74,1
4,74,1
4,74,1
2,74,1
4,74,1
2,74,1
1,75,0
1,75,0
2,75,0
4,75,0
1,75,0
4,75,0
2,75,0
1,75,0
4,75,0
2,75,0
4,75,0
4,75,0
4,75,0
2,75,0
1,75,0
1,75,0
1,75,0
1,75,0
4,75,0
1,75,0
1,75,0
2,75,0
2,75,0
3,75,0
1,75,0
1,75,0
1,75,0
3,75,0
2,75,0
1,75,0
1,75,0
1,75,0
2,75,0
1,75,0
3,75,0
1,75,0
3,75,0
3,75,0
1,75,0
1,75,0
3,75,0
3,75,0
1,75,0
3,75,0
3,75,0
1,75,0
4,75,0
2,75,0
4,75,0
2,75,0
3,75,0
2,75,0
1,75,0
1,75,0
4,75,0
3,75,0
1,75,0
1,75,0
3,75,0
3,75,0
1,75,0
1,75,0
4,75,0
1,75,0
4,75,0
2,75,0
4,75,0
1,75,0
4,75,0
4,75,0
4,75,0
1,75,0
4,75,0
1,75,0
3,75,0
1,75,0
2,75,0
4,75,0
2,75,0
2,75,0
1,75,0
3,75,0
1,75,0
1,75,0
1,75,0
1,75,0
1,75,0
2,75,0
1,75,0
2,75,0
3,75,0
2,75,0
3,75,0
1,75,0
2,75,0
4,75,0
3,75,0
1,75,0
1,75,0
4,75,0
1,76,0
1,76,0
4,76,0
1,76,0
2,76,0
1,76,0
1,76,0
2,76,0
4,76,0
4,76,0
4,76,0
1,76,0
4,76,0
1,76,0
2,76,0
2,76,0
6,76,0
4,76,0
2,76,0
1,76,0
4,76,0
2,76,0
2,76,0
1,76,0
6,76,0
6,76,0
6,76,0
6,76,0
1,76,0
2,76,0
2,76,0
1,76,0
6,76,0
1,76,0
3,76,0
6,76,0
1,76,0
2,76,0
1,76,0
6,76,0
2,76,0
1,76,0
6,76,0
2,76,0
6,76,0
2,76,0
1,76,0
1,76,0
1,76,0
3,76,0
2,76,0
4,76,0
1,76,0
1,76,0
1,76,0
1,76,0
3,76,0
1,76,0
1,76,0
2,76,0
1,76,0
1,76,0
2,76,0
1,76,0
1,76,0
1,76,0
1,76,0
1,76,0
1,76,0
4,76,0
1,76,0
2,76,0
1,76,0
4,76,0
6,76,0
4,76,0
2,76,0
4,76,0
1,76,0
4,76,0
1,76,0
1,76,0
2,76,0
6,76,0
1,76,0
1,76,0
1,76,0
4,76,0
2,76,0
1,76,0
1,76,0
2,76,0
1,76,0
1,76,0
1,76,0
2,76,0
1,76,0
2,76,0
1,76,0
1,76,0
5,77,1
2,77,1
3,77,1
6,77,1
6,77,1
5,77,1
6,77,1
2,77,1
6,77,1
6,77,1
3,77,1
2,77,1
6,77,1
5,77,1
5,77,1
2,77,1
3,77,1
3,77,1
2,77,1
1,77,1
3,77,1
6,77,1
5,77,1
4,77,1
5,77,1
5,77,1
6,77,1
5,77,1
1,77,1
1,77,1
1,77,1
3,77,1
2,77,1
1,77,1
3,77,1
4,77,1
4,77,1
3,77,1
1,77,1
6,77,1
2,77,1
3,77,1
5,77,1
1,77,1
2,77,1
5,77,1
6,77,1
2,77,1
1,77,1
6,77,1
3,77,1
6,77,1
6,77,1
6,77,1
5,77,1
5,77,1
6,77,1
5,77,1
6,77,1
2,77,1
6,77,1
6,77,1
6,77,1
6,77,1
1,77,1
2,77,1
6,77,1
3,77,1
6,77,1
6,77,1
6,77,1
6,77,1
6,77,1
6,77,1
5,77,1
5,77,1
6,77,1
5,77,1
6,77,1
5,77,1
1,77,1
1,77,1
3,77,1
6,77,1
5,77,1
3,77,1
6,77,1
6,77,1
5,77,1
3,77,1
6,77,1
2,77,1
5,77,1
3,77,1
3,77,1
2,77,1
6,77,1
1,77,1
4,77,1
6,77,1
4,78,0
2,78,0
2,78,0
4,78,0
4,78,0
1,78,0
6,78,0
1,78,0
2,78,0
6,78,0
1,78,0
4,78,0
6,78,0
2,78,0
4,78,0
4,78,0
1,78,0
4,78,0
1,78,0
4,78,0
2,78,0
4,78,0
4,78,0
6,78,0
2,78,0
1,78,0
6,78,0
4,78,0
1,78,0
1,78,0
2,78,0
4,78,0
1,78,0
6,78,0
1,78,0
1,78,0
1,78,0
6,78,0
1,78,0
4,78,0
2,78,0
6,78,0
1,78,0
4,78,0
6,78,0
1,78,0
2,78,0
1,78,0
6,78,0
6,78,0
2,78,0
2,78,0
1,78,0
6,78,0
1,78,0
4,78,0
1,78,0
1,78,0
2,78,0
2,78,0
5,78,0
6,78,0
3,78,0
2,78,0
4,78,0
3,78,0
2,78,0
6,78,0
2,78,0
2,78,0
1,78,0
1,78,0
4,78,0
6,78,0
6,78,0
1,78,0
2,78,0
1,78,0
4,78,0
6,78,0
3,78,0
4,78,0
6,78,0
2,78,0
1,78,0
6,78,0
1,78,0
4,78,0
3,78,0
2,78,0
4,78,0
2,78,0
2,78,0
4,78,0
2,78,0
6,78,0
4,78,0
4,78,0
6,78,0
2,78,0
4,79,1
4,79,1
4,79,1
3,79,1
4,79,1
4,79,1
5,79,1
1,79,1
4,79,1
2,79,1
4,79,1
4,79,1
4,79,1
2,79,1
2,79,1
4,79,1
3,79,1
2,79,1
4,79,1
4,79,1
4,79,1
4,79,1
1,79,1
1,79,1
2,79,1
2,79,1
2,79,1
2,79,1
2,79,1
5,79,1
4,79,1
6,79,1
2,79,1
3,79,1
3,79,1
6,79,1
1,79,1
2,79,1
3,79,1
3,79,1
6,79,1
4,79,1
1,79,1
4,79,1
6,79,1
3,79,1
3,79,1
6,79,1
6,79,1
5,79,1
2,79,1
3,79,1
3,79,1
3,79,1
6,79,1
2,79,1
4,79,1
4,79,1
3,79,1
3,79,1
4,79,1
4,79,1
2,79,1
4,79,1
1,79,1
2,79,1
2,79,1
4,79,1
4,79,1
2,79,1
4,79,1
3,79,1
2,79,1
2,79,1
2,79,1
3,79,1
2,79,1
4,79,1
2,79,1
2,79,1
1,79,1
2,79,1
3,79,1
3,79,1
6,79,1
1,79,1
3,79,1
4,79,1
2,79,1
3,79,1
2,79,1
2,79,1
2,79,1
1,79,1
2,79,1
6,79,1
3,79,1
2,79,1
4,79,1
3,79,1
3,80,0
2,80,0
1,80,0
4,80,0
1,80,0
4,80,0
2,80,0
6,80,0
4,80,0
3,80,0
1,80,0
4,80,0
4,80,0
2,80,0
4,80,0
4,80,0
4,80,0
1,80,0
1,80,0
4,80,0
4,80,0
2,80,0
3,80,0
4,80,0
6,80,0
3,80,0
4,80,0
3,80,0
4,80,0
1,80,0
3,80,0
4,80,0
1,80,0
2,80,0
1,80,0
3,80,0
1,80,0
2,80,0
1,80,0
1,80,0
3,80,0
1,80,0
4,80,0
4,80,0
4,80,0
2,80,0
1,80,0
3,80,0
1,80,0
4,80,0
4,80,0
4,80,0
3,80,0
1,80,0
2,80,0
4,80,0
6,80,0
4,80,0
4,80,0
4,80,0
3,80,0
6,80,0
2,80,0
1,80,0
4,80,0
4,80,0
3,80,0
2,80,0
3,80,0
4,80,0
4,80,0
6,80,0
4,80,0
4,80,0
2,80,0
6,80,0
4,80,0
6,80,0
6,80,0
4,80,0
4,80,0
4,80,0
1,80,0
1,80,0
4,80,0
1,80,0
2,80,0
3,80,0
4,80,0
4,80,0
3,80,0
6,80,0
2,80,0
2,80,0
4,80,0
4,80,0
2,80,0
4,80,0
6,80,0
1,80,0
1,81,1
2,81,1
2,81,1
6,81,1
4,81,1
1,81,1
1,81,1
2,81,1
1,81,1
2,81,1
2,81,1
2,81,1
2,81,1
2,81,1
1,81,1
1,81,1
2,81,1
3,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
4,81,1
1,81,1
4,81,1
4,81,1
2,81,1
1,81,1
6,81,1
2,81,1
1,81,1
4,81,1
1,81,1
2,81,1
1,81,1
6,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
6,81,1
6,81,1
2,81,1
6,81,1
2,81,1
1,81,1
2,81,1
4,81,1
1,81,1
6,81,1
6,81,1
2,81,1
1,81,1
4,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
2,81,1
1,81,1
4,81,1
1,81,1
2,81,1
1,81,1
1,81,1
1,81,1
4,81,1
1,81,1
1,81,1
1,81,1
4,81,1
3,81,1
1,81,1
1,81,1
1,81,1
1,81,1
1,81,1
6,81,1
1,81,1
2,81,1
2,81,1
4,81,1
1,81,1
1,81,1
1,81,1
4,81,1
1,81,1
1,81,1
1,81,1
1,81,1
2,81,1
1,81,1
1,81,1
6,82,0
4,82,0
6,82,0
6,82,0
6,82,0
1,82,0
1,82,0
6,82,0
2,82,0
1,82,0
6,82,0
6,82,0
4,82,0
4,82,0
4,82,0
2,82,0
3,82,0
1,82,0
4,82,0
1,82,0
1,82,0
3,82,0
3,82,0
2,82,0
2,82,0
2,82,0
5,82,0
2,82,0
3,82,0
6,82,0
2,82,0
6,82,0
1,82,0
6,82,0
4,82,0
3,82,0
6,82,0
2,82,0
5,82,0
2,82,0
6,82,0
6,82,0
3,82,0
4,82,0
6,82,0
5,82,0
4,82,0
2,82,0
4,82,0
5,82,0
3,82,0
6,82,0
2,82,0
1,82,0
1,82,0
3,82,0
5,82,0
6,82,0
3,82,0
6,82,0
5,82,0
4,82,0
1,82,0
4,82,0
5,82,0
1,82,0
4,82,0
2,82,0
6,82,0
6,82,0
2,82,0
1,82,0
3,82,0
6,82,0
1,82,0
3,82,0
2,82,0
2,82,0
5,82,0
2,82,0
4,82,0
2,82,0
6,82,0
4,82,0
4,82,0
2,82,0
5,82,0
1,82,0
1,82,0
4,82,0
3,82,0
2,82,0
5,82,0
3,82,0
4,82,0
3,82,0
5,82,0
3,82,0
3,82,0
5,82,0
4,83,0
4,83,0
6,83,0
3,83,0
5,83,0
3,83,0
3,83,0
4,83,0
6,83,0
2,83,0
4,83,0
1,83,0
5,83,0
2,83,0
3,83,0
6,83,0
2,83,0
4,83,0
6,83,0
6,83,0
4,83,0
3,83,0
3,83,0
4,83,0
4,83,0
5,83,0
3,83,0
4,83,0
2,83,0
2,83,0
4,83,0
3,83,0
5,83,0
3,83,0
3,83,0
2,83,0
6,83,0
4,83,0
4,83,0
5,83,0
5,83,0
4,83,0
5,83,0
6,83,0
4,83,0
2,83,0
4,83,0
2,83,0
3,83,0
2,83,0
2,83,0
2,83,0
4,83,0
2,83,0
6,83,0
6,83,0
5,83,0
5,83,0
2,83,0
3,83,0
5,83,0
6,83,0
2,83,0
4,83,0
4,83,0
3,83,0
4,83,0
4,83,0
6,83,0
4,83,0
3,83,0
2,83,0
4,83,0
4,83,0
3,83,0
2,83,0
3,83,0
5,83,0
4,83,0
4,83,0
2,83,0
4,83,0
6,83,0
5,83,0
4,83,0
4,83,0
2,83,0
5,83,0
2,83,0
3,83,0
4,83,0
4,83,0
4,83,0
2,83,0
3,83,0
2,83,0
4,83,0
3,83,0
6,83,0
3,83,0
1,84,1
3,84,1
6,84,1
2,84,1
4,84,1
4,84,1
2,84,1
2,84,1
4,84,1
6,84,1
1,84,1
4,84,1
2,84,1
6,84,1
2,84,1
2,84,1
4,84,1
2,84,1
2,84,1
4,84,1
2,84,1
3,84,1
2,84,1
4,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
4,84,1
6,84,1
2,84,1
2,84,1
5,84,1
4,84,1
4,84,1
1,84,1
2,84,1
2,84,1
2,84,1
3,84,1
2,84,1
4,84,1
2,84,1
2,84,1
4,84,1
1,84,1
4,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
3,84,1
2,84,1
2,84,1
6,84,1
2,84,1
3,84,1
1,84,1
2,84,1
1,84,1
2,84,1
2,84,1
2,84,1
2,84,1
4,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
2,84,1
1,84,1
2,84,1
1,84,1
1,84,1
4,84,1
2,84,1
2,84,1
2,84,1
1,84,1
2,84,1
2,84,1
2,84,1
2,84,1
1,84,1
1,84,1
2,84,1
2,84,1
2,84,1
1,84,1
2,84,1
1,84,1
4,85,1
4,85,1
2,85,1
4,85,1
4,85,1
4,85,1
4,85,1
5,85,1
3,85,1
2,85,1
1,85,1
6,85,1
4,85,1
3,85,1
3,85,1
5,85,1
3,85,1
2,85,1
2,85,1
5,85,1
6,85,1
4,85,1
2,85,1
6,85,1
4,85,1
5,85,1
3,85,1
4,85,1
4,85,1
5,85,1
2,85,1
4,85,1
1,85,1
6,85,1
5,85,1
6,85,1
4,85,1
6,85,1
2,85,1
1,85,1
6,85,1
4,85,1
6,85,1
4,85,1
5,85,1
4,85,1
4,85,1
4,85,1
3,85,1
5,85,1
3,85,1
6,85,1
6,85,1
6,85,1
6,85,1
5,85,1
6,85,1
3,85,1
6,85,1
1,85,1
4,85,1
1,85,1
4,85,1
4,85,1
3,85,1
4,85,1
6,85,1
2,85,1
4,85,1
2,85,1
5,85,1
4,85,1
4,85,1
4,85,1
3,85,1
6,85,1
6,85,1
1,85,1
3,85,1
1,85,1
3,85,1
6,85,1
6,85,1
4,85,1
1,85,1
2,85,1
1,85,1
3,85,1
5,85,1
1,85,1
3,85,1
6,85,1
6,85,1
3,85,1
5,85,1
3,85,1
1,85,1
1,85,1
1,85,1
6,85,1
6,86,1
1,86,1
4,86,1
5,86,1
4,86,1
4,86,1
4,86,1
4,86,1
2,86,1
4,86,1
4,86,1
4,86,1
2,86,1
6,86,1
5,86,1
4,86,1
4,86,1
5,86,1
4,86,1
4,86,1
4,86,1
4,86,1
6,86,1
4,86,1
4,86,1
2,86,1
4,86,1
4,86,1
1,86,1
2,86,1
6,86,1
4,86,1
5,86,1
6,86,1
2,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
2,86,1
4,86,1
1,86,1
4,86,1
6,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
6,86,1
6,86,1
4,86,1
4,86,1
6,86,1
4,86,1
4,86,1
4,86,1
3,86,1
6,86,1
4,86,1
4,86,1
3,86,1
4,86,1
4,86,1
6,86,1
4,86,1
2,86,1
4,86,1
3,86,1
4,86,1
4,86,1
3,86,1
4,86,1
3,86,1
4,86,1
4,86,1
4,86,1
6,86,1
3,86,1
4,86,1
1,86,1
3,86,1
5,86,1
2,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
4,86,1
1,86,1
4,86,1
1,86,1
1,87,1
1,87,1
3,87,1
1,87,1
1,87,1
2,87,1
4,87,1
1,87,1
1,87,1
4,87,1
1,87,1
2,87,1
1,87,1
1,87,1
2,87,1
1,87,1
6,87,1
1,87,1
1,87,1
1,87,1
2,87,1
1,87,1
4,87,1
2,87,1
4,87,1
2,87,1
1,87,1
6,87,1
6,87,1
4,87,1
1,87,1
6,87,1
4,87,1
6,87,1
1,87,1
4,87,1
1,87,1
1,87,1
4,87,1
1,87,1
4,87,1
4,87,1
1,87,1
6,87,1
1,87,1
4,87,1
4,87,1
1,87,1
6,87,1
4,87,1
1,87,1
1,87,1
1,87,1
4,87,1
6,87,1
2,87,1
4,87,1
1,87,1
2,87,1
4,87,1
6,87,1
1,87,1
4,87,1
1,87,1
6,87,1
1,87,1
1,87,1
1,87,1
2,87,1
4,87,1
1,87,1
6,87,1
6,87,1
1,87,1
1,87,1
4,87,1
1,87,1
1,87,1
1,87,1
1,87,1
4,87,1
1,87,1
4,87,1
4,87,1
4,87,1
1,87,1
4,87,1
2,87,1
4,87,1
1,87,1
6,87,1
6,87,1
6,87,1
4,87,1
4,87,1
6,87,1
2,87,1
4,87,1
4,87,1
1,87,1
1,88,1
6,88,1
6,88,1
2,88,1
6,88,1
1,88,1
5,88,1
1,88,1
3,88,1
5,88,1
6,88,1
1,88,1
6,88,1
2,88,1
2,88,1
4,88,1
3,88,1
5,88,1
3,88,1
1,88,1
1,88,1
1,88,1
5,88,1
1,88,1
1,88,1
2,88,1
1,88,1
1,88,1
1,88,1
1,88,1
1,88,1
5,88,1
2,88,1
1,88,1
2,88,1
1,88,1
1,88,1
6,88,1
1,88,1
1,88,1
6,88,1
2,88,1
1,88,1
1,88,1
1,88,1
1,88,1
2,88,1
1,88,1
1,88,1
6,88,1
1,88,1
1,88,1
1,88,1
1,88,1
2,88,1
1,88,1
1,88,1
1,88,1
1,88,1
1,88,1
1,88,1
5,88,1
1,88,1
1,88,1
1,88,1
5,88,1
5,88,1
1,88,1
6,88,1
2,88,1
1,88,1
1,88,1
2,88,1
6,88,1
1,88,1
2,88,1
6,88,1
1,88,1
1,88,1
1,88,1
1,88,1
2,88,1
6,88,1
2,88,1
1,88,1
1,88,1
1,88,1
6,88,1
1,88,1
2,88,1
1,88,1
1,88,1
5,88,1
1,88,1
1,88,1
2,88,1
1,88,1
1,88,1
1,88,1
2,88,1
1,89,1
4,89,1
3,89,1
3,89,1
3,89,1
3,89,1
5,89,1
3,89,1
3,89,1
3,89,1
3,89,1
1,89,1
3,89,1
3,89,1
3,89,1
2,89,1
3,89,1
2,89,1
3,89,1
1,89,1
1,89,1
4,89,1
4,89,1
3,89,1
2,89,1
3,89,1
3,89,1
4,89,1
1,89,1
3,89,1
2,89,1
1,89,1
3,89,1
5,89,1
1,89,1
3,89,1
3,89,1
3,89,1
1,89,1
1,89,1
4,89,1
3,89,1
2,89,1
2,89,1
1,89,1
1,89,1
3,89,1
3,89,1
2,89,1
4,89,1
1,89,1
3,89,1
5,89,1
2,89,1
4,89,1
2,89,1
3,89,1
3,89,1
6,89,1
3,89,1
3,89,1
6,89,1
3,89,1
6,89,1
4,89,1
2,89,1
3,89,1
2,89,1
3,89,1
4,89,1
2,89,1
3,89,1
4,89,1
2,89,1
3,89,1
2,89,1
4,89,1
3,89,1
3,89,1
2,89,1
3,89,1
5,89,1
3,89,1
4,89,1
4,89,1
3,89,1
6,89,1
1,89,1
3,89,1
1,89,1
4,89,1
4,89,1
2,89,1
2,89,1
4,89,1
3,89,1
1,89,1
3,89,1
2,89,1
3,89,1
4,90,0
4,90,0
2,90,0
2,90,0
1,90,0
3,90,0
1,90,0
6,90,0
4,90,0
1,90,0
2,90,0
4,90,0
3,90,0
3,90,0
5,90,0
1,90,0
2,90,0
1,90,0
1,90,0
2,90,0
6,90,0
1,90,0
2,90,0
2,90,0
4,90,0
3,90,0
2,90,0
1,90,0
4,90,0
2,90,0
1,90,0
4,90,0
4,90,0
1,90,0
3,90,0
1,90,0
1,90,0
1,90,0
4,90,0
1,90,0
2,90,0
1,90,0
5,90,0
4,90,0
2,90,0
4,90,0
1,90,0
2,90,0
4,90,0
3,90,0
6,90,0
1,90,0
4,90,0
1,90,0
4,90,0
1,90,0
3,90,0
1,90,0
1,90,0
1,90,0
3,90,0
3,90,0
1,90,0
2,90,0
4,90,0
1,90,0
3,90,0
1,90,0
4,90,0
4,90,0
2,90,0
1,90,0
2,90,0
4,90,0
1,90,0
1,90,0
2,90,0
1,90,0
1,90,0
3,90,0
2,90,0
6,90,0
3,90,0
4,90,0
1,90,0
2,90,0
2,90,0
1,90,0
3,90,0
6,90,0
2,90,0
2,90,0
3,90,0
2,90,0
4,90,0
1,90,0
4,90,0
6,90,0
4,90,0
3,90,0
1,91,0
5,91,0
5,91,0
1,91,0
3,91,0
1,91,0
4,91,0
6,91,0
4,91,0
3,91,0
6,91,0
2,91,0
4,91,0
6,91,0
4,91,0
6,91,0
2,91,0
2,91,0
2,91,0
6,91,0
6,91,0
2,91,0
3,91,0
2,91,0
2,91,0
2,91,0
6,91,0
6,91,0
6,91,0
2,91,0
2,91,0
2,91,0
5,91,0
6,91,0
1,91,0
3,91,0
6,91,0
5,91,0
5,91,0
6,91,0
6,91,0
6,91,0
6,91,0
6,91,0
2,91,0
2,91,0
3,91,0
6,91,0
2,91,0
2,91,0
2,91,0
4,91,0
6,91,0
6,91,0
3,91,0
2,91,0
2,91,0
4,91,0
6,91,0
6,91,0
6,91,0
4,91,0
6,91,0
2,91,0
6,91,0
6,91,0
6,91,0
4,91,0
6,91,0
6,91,0
6,91,0
6,91,0
4,91,0
2,91,0
2,91,0
6,91,0
6,91,0
2,91,0
6,91,0
2,91,0
6,91,0
2,91,0
2,91,0
4,91,0
6,91,0
4,91,0
6,91,0
2,91,0
2,91,0
6,91,0
5,91,0
5,91,0
3,91,0
5,91,0
2,91,0
6,91,0
2,91,0
2,91,0
1,91,0
6,91,0
4,92,0
2,92,0
2,92,0
1,92,0
5,92,0
5,92,0
5,92,0
1,92,0
1,92,0
4,92,0
2,92,0
1,92,0
6,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
3,92,0
1,92,0
1,92,0
5,92,0
1,92,0
1,92,0
6,92,0
1,92,0
1,92,0
1,92,0
1,92,0
4,92,0
3,92,0
1,92,0
2,92,0
3,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
4,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
4,92,0
2,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
3,92,0
1,92,0
2,92,0
4,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
2,92,0
2,92,0
1,92,0
1,92,0
2,92,0
3,92,0
1,92,0
3,92,0
1,92,0
1,92,0
2,92,0
1,92,0
1,92,0
3,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
1,92,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
5,93,0
5,93,0
4,93,0
6,93,0
5,93,0
6,93,0
4,93,0
6,93,0
4,93,0
6,93,0
6,93,0
6,93,0
6,93,0
4,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
4,93,0
6,93,0
2,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
4,93,0
6,93,0
6,93,0
6,93,0
6,93,0
4,93,0
4,93,0
6,93,0
4,93,0
6,93,0
4,93,0
4,93,0
6,93,0
4,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
2,93,0
6,93,0
4,93,0
6,93,0
6,93,0
4,93,0
6,93,0
6,93,0
6,93,0
4,93,0
6,93,0
6,93,0
4,93,0
5,93,0
6,93,0
4,93,0
2,93,0
6,93,0
2,93,0
6,93,0
6,93,0
4,93,0
6,93,0
4,93,0
6,93,0
6,93,0
4,93,0
6,93,0
6,93,0
4,93,0
6,93,0
6,93,0
4,93,0
4,93,0
4,93,0
6,93,0
6,93,0
5,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
6,93,0
5,93,0
5,93,0
2,94,1
1,94,1
1,94,1
2,94,1
1,94,1
4,94,1
2,94,1
1,94,1
4,94,1
5,94,1
4,94,1
1,94,1
6,94,1
1,94,1
4,94,1
4,94,1
6,94,1
2,94,1
3,94,1
2,94,1
1,94,1
1,94,1
