subject,evidence,response,responseAI,confidence,collaboration,condition,order,perceivedInfluenceA,perceivedInfluenceB,perceivedInfluenceN
111,68,82.67578125,69,0.35655816,0.424730903,1,3,2.113619792,1.979739583,3.050078125
111,50,71.9826389,50,0.346375868,0.274496528,1,3,2.113619792,1.979739583,3.050078125
111,40,61.76171875,40,0.443706597,0.127621528,1,3,2.113619792,1.979739583,3.050078125
111,44,78.2825521,44,0.343151042,0.028472222,1,3,2.113619792,1.979739583,3.050078125
111,66,82.6996528,67,0.449483507,0.552039931,1,3,2.113619792,1.979739583,3.050078125
111,60,63.2638889,60,0.436263021,0.042395833,1,3,2.113619792,1.979739583,3.050078125
111,58,42.57248265,59,0.475659722,0.014184028,1,3,2.113619792,1.979739583,3.050078125
111,86,71.15842015,85,0.195837674,0.3334375,1,3,2.113619792,1.979739583,3.050078125
111,32,77.18663195,32,0.34077257,0.519470486,1,3,2.113619792,1.979739583,3.050078125
111,34,87.0668403,34,0.539162326,0.652803819,1,3,2.113619792,1.979739583,3.050078125
111,64,88.1671007,65,0.350638021,0.656137153,1,3,2.113619792,1.979739583,3.050078125
111,38,70.47612845,39,0.48421007,0.294748264,1,3,2.113619792,1.979739583,3.050078125
111,46,29.4856771,45,0.301258681,-0.485868056,1,3,2.113619792,1.979739583,3.050078125
111,56,64.3637153,55,0.42921007,0.049123264,1,3,2.113619792,1.979739583,3.050078125
111,36,85.22699655,36,0.293940972,0.442387153,1,3,2.113619792,1.979739583,3.050078125
111,28,72.2890625,28,0.658567708,0.635842014,1,3,2.113619792,1.979739583,3.050078125
111,36,85.10069445,77,0.339796007,0.566527778,2,3,2.113619792,1.979739583,3.050078125
111,6,16.20225695,32,0.385594618,-0.661857639,2,3,2.113619792,1.979739583,3.050078125
111,68,82.72612845,96,0.386688368,0.628802083,2,3,2.113619792,1.979739583,3.050078125
111,62,72.03993055,91,0.410655382,0.540182292,2,3,2.113619792,1.979739583,3.050078125
111,42,88.8064236,72,0.300585938,0.748046875,2,3,2.113619792,1.979739583,3.050078125
111,32,83.4748264,68,0.232894965,0.657795139,2,3,2.113619792,1.979739583,3.050078125
111,96,84.2452257,96,0.351419271,0.59078125,2,3,2.113619792,1.979739583,3.050078125
111,56,25.19444445,81,0.442604167,-0.513376736,2,3,2.113619792,1.979739583,3.050078125
111,46,80.9730903,95,0.40358941,0.452170139,2,3,2.113619792,1.979739583,3.050078125
111,16,26.11762155,56,0.409470486,-0.418420139,2,3,2.113619792,1.979739583,3.050078125
111,50,80.14322915,78,0.423506945,0.298098958,2,3,2.113619792,1.979739583,3.050078125
111,60,19.33333335,86,0.297469618,-0.519010417,2,3,2.113619792,1.979739583,3.050078125
111,34,80.7061632,67,0.686132813,0.5834375,2,3,2.113619792,1.979739583,3.050078125
111,72,79.22743055,92,0.345924479,0.516397569,2,3,2.113619792,1.979739583,3.050078125
111,70,85.6440972,87,0.437304688,0.631267361,2,3,2.113619792,1.979739583,3.050078125
111,86,82.5017361,97,0.325850695,0.588932292,2,3,2.113619792,1.979739583,3.050078125
111,44,20.58810765,81,0.323532986,-0.564652778,2,3,2.113619792,1.979739583,3.050078125
111,30,83.3216146,62,0.303450521,0.710043403,2,3,2.113619792,1.979739583,3.050078125
111,40,85.78819445,54,0.363706597,0.650920139,2,3,2.113619792,1.979739583,3.050078125
111,58,90.3559028,84,0.373554688,0.645043403,2,3,2.113619792,1.979739583,3.050078125
111,64,83.18055555,97,0.356219618,0.663246528,2,3,2.113619792,1.979739583,3.050078125
111,38,32.08810765,49,0.679900174,-0.248732639,2,3,2.113619792,1.979739583,3.050078125
111,50,41.49305555,61,0.270447049,-0.235815972,2,3,2.113619792,1.979739583,3.050078125
111,28,18.4231771,36,0.370373264,-0.700772569,2,3,2.113619792,1.979739583,3.050078125
111,78,80.2608507,95,0.397417535,0.643333333,2,3,2.113619792,1.979739583,3.050078125
111,52,83.16623265,85,0.625954861,0.658038194,2,3,2.113619792,1.979739583,3.050078125
111,48,40.8472222,74,0.439288195,-0.268958333,2,3,2.113619792,1.979739583,3.050078125
111,22,21.7534722,41,0.362738715,-0.700833333,2,3,2.113619792,1.979739583,3.050078125
111,54,82.63671875,76,0.632065972,0.633350694,2,3,2.113619792,1.979739583,3.050078125
111,66,85.03211805,87,0.714118924,0.616493056,2,3,2.113619792,1.979739583,3.050078125
112,56,44.25925925,56,0.5,NaN,0,3,1.277777778,6.727777778,1.011111111
112,32,44.9074074,31,0.519444445,NaN,0,3,1.277777778,6.727777778,1.011111111
112,62,54.25925925,63,0.506481482,NaN,0,3,1.277777778,6.727777778,1.011111111
112,28,39.25925925,28,0.621296296,NaN,0,3,1.277777778,6.727777778,1.011111111
112,22,38.5185185,21,0.52962963,NaN,0,3,1.277777778,6.727777778,1.011111111
112,46,49.9074074,45,0.549074074,NaN,0,3,1.277777778,6.727777778,1.011111111
112,30,46.2962963,29,0.488888889,NaN,0,3,1.277777778,6.727777778,1.011111111
112,50,49.7222222,49,0.508333333,NaN,0,3,1.277777778,6.727777778,1.011111111
112,34,42.5925926,33,0.496296296,NaN,0,3,1.277777778,6.727777778,1.011111111
112,50,49.62962965,49,0.639814815,NaN,0,3,1.277777778,6.727777778,1.011111111
112,6,18.42592595,6,0.524074074,NaN,0,3,1.277777778,6.727777778,1.011111111
112,44,50,44,0.588888889,NaN,0,3,1.277777778,6.727777778,1.011111111
112,66,61.2037037,66,0.590740741,NaN,0,3,1.277777778,6.727777778,1.011111111
112,38,46.85185185,38,0.562962963,NaN,0,3,1.277777778,6.727777778,1.011111111
112,70,68.05555555,71,0.613888889,NaN,0,3,1.277777778,6.727777778,1.011111111
112,42,50.46296295,42,0.523148148,NaN,0,3,1.277777778,6.727777778,1.011111111
112,72,79.44444445,73,0.675,NaN,0,3,1.277777778,6.727777778,1.011111111
112,36,46.2962963,36,0.518518519,NaN,0,3,1.277777778,6.727777778,1.011111111
112,78,74.35185185,77,0.663888889,NaN,0,3,1.277777778,6.727777778,1.011111111
112,16,28.8888889,16,0.625925926,NaN,0,3,1.277777778,6.727777778,1.011111111
112,64,71.2037037,65,0.641666667,NaN,0,3,1.277777778,6.727777778,1.011111111
112,58,54.44444445,57,0.611111111,NaN,0,3,1.277777778,6.727777778,1.011111111
112,52,49.07407405,52,0.594444445,NaN,0,3,1.277777778,6.727777778,1.011111111
112,68,59.62962965,68,0.556481482,NaN,0,3,1.277777778,6.727777778,1.011111111
112,96,88.24074075,97,0.708333333,NaN,0,3,1.277777778,6.727777778,1.011111111
112,60,65.83333335,59,0.599074074,NaN,0,3,1.277777778,6.727777778,1.011111111
112,86,81.2962963,85,0.667592593,NaN,0,3,1.277777778,6.727777778,1.011111111
112,54,55.64814815,54,0.605555556,NaN,0,3,1.277777778,6.727777778,1.011111111
112,48,52.3148148,49,0.57962963,NaN,0,3,1.277777778,6.727777778,1.011111111
112,40,53.42592595,40,0.605555556,NaN,0,3,1.277777778,6.727777778,1.011111111
112,86,80.55555555,58,0.656481482,-0.005555556,3,3,1.277777778,6.727777778,1.011111111
112,78,66.57407405,92,0.526851852,-0.007407407,3,3,1.277777778,6.727777778,1.011111111
112,50,51.4814815,75,0.67037037,-0.003703704,3,3,1.277777778,6.727777778,1.011111111
112,46,64.9074074,55,0.627777778,-0.216666667,3,3,1.277777778,6.727777778,1.011111111
112,58,56.94444445,25,0.507407407,0.114814815,3,3,1.277777778,6.727777778,1.011111111
112,62,60.92592595,83,0.569444445,-0.281481481,3,3,1.277777778,6.727777778,1.011111111
112,70,59.7222222,56,0.539814815,-0.005555556,3,3,1.277777778,6.727777778,1.011111111
112,44,50.1851852,68,0.621296296,-0.988888889,3,3,1.277777778,6.727777778,1.011111111
112,22,42.2222222,61,0.500925926,0.951851852,3,3,1.277777778,6.727777778,1.011111111
112,32,43.05555555,9,0.555555556,-0.183333333,3,3,1.277777778,6.727777778,1.011111111
112,96,86.66666665,75,0.696296296,-0.805555556,3,3,1.277777778,6.727777778,1.011111111
112,66,72.87037035,28,0.635185185,-0.190740741,3,3,1.277777778,6.727777778,1.011111111
112,50,50.0925926,83,0.601851852,-0.803703704,3,3,1.277777778,6.727777778,1.011111111
112,38,45.0925926,75,0.599074074,-0.312962963,3,3,1.277777778,6.727777778,1.011111111
112,40,49.44444445,27,0.638888889,-0.685185185,3,3,1.277777778,6.727777778,1.011111111
112,6,13.14814815,49,0.671296296,-1,3,3,1.277777778,6.727777778,1.011111111
112,56,50.74074075,64,0.675,-0.912962963,3,3,1.277777778,6.727777778,1.011111111
112,72,77.6851852,42,0.686111111,-0.796296296,3,3,1.277777778,6.727777778,1.011111111
112,28,37.3148148,73,0.608333333,-0.737037037,3,3,1.277777778,6.727777778,1.011111111
112,52,50.2777778,90,0.630555556,-0.368518519,3,3,1.277777778,6.727777778,1.011111111
112,68,66.0185185,63,0.652777778,-0.761111111,3,3,1.277777778,6.727777778,1.011111111
112,60,56.94444445,91,0.562962963,-0.161111111,3,3,1.277777778,6.727777778,1.011111111
112,36,45,43,0.653703704,-0.625925926,3,3,1.277777778,6.727777778,1.011111111
112,30,34.16666665,8,0.587962963,-0.768518519,3,3,1.277777778,6.727777778,1.011111111
112,42,49.16666665,14,0.590740741,-0.555555556,3,3,1.277777778,6.727777778,1.011111111
112,48,53.05555555,16,0.625925926,-0.881481481,3,3,1.277777778,6.727777778,1.011111111
112,54,50,33,0.626851852,-0.983333333,3,3,1.277777778,6.727777778,1.011111111
112,16,34.62962965,12,0.650925926,-0.846296296,3,3,1.277777778,6.727777778,1.011111111
112,34,45.74074075,61,0.67037037,-0.985185185,3,3,1.277777778,6.727777778,1.011111111
112,64,58.05555555,17,0.541666667,-0.403703704,3,3,1.277777778,6.727777778,1.011111111
112,52,48.5185185,53,0.601851852,-0.818518519,1,3,1.277777778,6.727777778,1.011111111
112,30,37.4074074,29,0.599074074,-0.348148148,1,3,1.277777778,6.727777778,1.011111111
112,42,49.7222222,43,0.673148148,-0.757407407,1,3,1.277777778,6.727777778,1.011111111
112,96,95.64814815,95,0.813888889,-0.996296296,1,3,1.277777778,6.727777778,1.011111111
112,22,27.12962965,23,0.600925926,0.914814815,1,3,1.277777778,6.727777778,1.011111111
112,70,69.53703705,70,0.676851852,0.575925926,1,3,1.277777778,6.727777778,1.011111111
112,48,46.4814815,49,0.667592593,0.833333333,1,3,1.277777778,6.727777778,1.011111111
112,54,51.75925925,53,0.675925926,0.901851852,1,3,1.277777778,6.727777778,1.011111111
112,16,27.3148148,15,0.677777778,0.857407407,1,3,1.277777778,6.727777778,1.011111111
112,72,78.6111111,71,0.647222222,0.798148148,1,3,1.277777778,6.727777778,1.011111111
112,78,75.55555555,77,0.823148148,0.907407407,1,3,1.277777778,6.727777778,1.011111111
112,62,66.75925925,61,0.699074074,0.296296296,1,3,1.277777778,6.727777778,1.011111111
112,6,11.85185185,6,0.791666667,0.461111111,1,3,1.277777778,6.727777778,1.011111111
112,50,36.66666665,49,0.632407407,0.622222222,1,3,1.277777778,6.727777778,1.011111111
112,68,72.3148148,69,0.644444445,0.559259259,1,3,1.277777778,6.727777778,1.011111111
112,50,46.4814815,50,0.587037037,0.983333333,1,3,1.277777778,6.727777778,1.011111111
112,40,48.6111111,40,0.674074074,0.718518519,1,3,1.277777778,6.727777778,1.011111111
112,44,46.57407405,44,0.665740741,0.796296296,1,3,1.277777778,6.727777778,1.011111111
112,66,61.1111111,67,0.652777778,0.624074074,1,3,1.277777778,6.727777778,1.011111111
112,60,54.25925925,60,0.671296296,0.342592593,1,3,1.277777778,6.727777778,1.011111111
112,58,50.2777778,59,0.664814815,0.32962963,1,3,1.277777778,6.727777778,1.011111111
112,86,85.64814815,85,0.82037037,0.972222222,1,3,1.277777778,6.727777778,1.011111111
112,32,46.1111111,32,0.430555556,0.990740741,1,3,1.277777778,6.727777778,1.011111111
112,34,40.0925926,34,0.638888889,0.818518519,1,3,1.277777778,6.727777778,1.011111111
112,64,59.35185185,65,0.732407407,0.17962963,1,3,1.277777778,6.727777778,1.011111111
112,38,48.9814815,39,0.618518519,0.524074074,1,3,1.277777778,6.727777778,1.011111111
112,46,51.2962963,45,0.598148148,0.47962963,1,3,1.277777778,6.727777778,1.011111111
112,56,48.7037037,55,0.643518519,0.55,1,3,1.277777778,6.727777778,1.011111111
112,36,43.05555555,36,0.593518519,0.677777778,1,3,1.277777778,6.727777778,1.011111111
112,28,39.53703705,28,0.675,0.524074074,1,3,1.277777778,6.727777778,1.011111111
112,36,34.35185185,77,0.538888889,-0.001851852,2,3,1.277777778,6.727777778,1.011111111
112,6,13.6111111,32,0.672222222,-1,2,3,1.277777778,6.727777778,1.011111111
112,68,79.07407405,96,0.633333333,-0.444444444,2,3,1.277777778,6.727777778,1.011111111
112,62,66.2962963,91,0.599074074,-0.990740741,2,3,1.277777778,6.727777778,1.011111111
112,42,47.03703705,72,0.537037037,-0.72037037,2,3,1.277777778,6.727777778,1.011111111
112,32,38.33333335,68,0.598148148,-0.811111111,2,3,1.277777778,6.727777778,1.011111111
112,96,91.94444445,96,0.775,-1,2,3,1.277777778,6.727777778,1.011111111
112,56,54.35185185,81,0.522222222,-0.607407407,2,3,1.277777778,6.727777778,1.011111111
112,46,49.9074074,95,0.612037037,-0.52962963,2,3,1.277777778,6.727777778,1.011111111
112,16,19.25925925,56,0.584259259,-0.781481481,2,3,1.277777778,6.727777778,1.011111111
112,50,50.1851852,78,0.664814815,-0.964814815,2,3,1.277777778,6.727777778,1.011111111
112,60,55.74074075,86,0.666666667,-0.975925926,2,3,1.277777778,6.727777778,1.011111111
112,34,44.25925925,67,0.666666667,-0.957407407,2,3,1.277777778,6.727777778,1.011111111
112,72,74.7222222,92,0.747222222,-0.981481481,2,3,1.277777778,6.727777778,1.011111111
112,70,76.4814815,87,0.70462963,-0.996296296,2,3,1.277777778,6.727777778,1.011111111
112,86,82.87037035,97,0.712037037,-1,2,3,1.277777778,6.727777778,1.011111111
112,44,48.7037037,81,0.567592593,-0.983333333,2,3,1.277777778,6.727777778,1.011111111
112,30,46.4814815,62,0.589814815,-0.977777778,2,3,1.277777778,6.727777778,1.011111111
112,40,49.53703705,54,0.825925926,-0.97962963,2,3,1.277777778,6.727777778,1.011111111
112,58,50,84,0.755555556,-1,2,3,1.277777778,6.727777778,1.011111111
112,64,61.3888889,97,0.640740741,-0.957407407,2,3,1.277777778,6.727777778,1.011111111
112,38,47.5925926,49,0.662962963,-0.998148148,2,3,1.277777778,6.727777778,1.011111111
112,50,49.8148148,61,0.608333333,-1,2,3,1.277777778,6.727777778,1.011111111
112,28,44.8148148,36,0.672222222,-0.994444444,2,3,1.277777778,6.727777778,1.011111111
112,78,75.2777778,95,0.647222222,-0.924074074,2,3,1.277777778,6.727777778,1.011111111
112,52,50.1851852,85,0.735185185,-0.996296296,2,3,1.277777778,6.727777778,1.011111111
112,48,52.03703705,74,0.667592593,-0.992592593,2,3,1.277777778,6.727777778,1.011111111
112,22,33.8888889,41,0.677777778,-0.992592593,2,3,1.277777778,6.727777778,1.011111111
112,54,66.2962963,76,0.685185185,-0.992592593,2,3,1.277777778,6.727777778,1.011111111
112,66,71.4814815,87,0.635185185,-0.974074074,2,3,1.277777778,6.727777778,1.011111111
113,56,50.3833008,56,0.67184082,NaN,0,3,3.061064453,4.98015625,2.007958984
113,32,23.61865235,31,0.664736328,NaN,0,3,3.061064453,4.98015625,2.007958984
113,62,49.88623045,63,0.662705078,NaN,0,3,3.061064453,4.98015625,2.007958984
113,28,80.24365235,28,0.658408203,NaN,0,3,3.061064453,4.98015625,2.007958984
113,22,16.4506836,21,0.658618164,NaN,0,3,3.061064453,4.98015625,2.007958984
113,46,50.07128905,45,0.66909668,NaN,0,3,3.061064453,4.98015625,2.007958984
113,30,8.5776367,29,0.668935547,NaN,0,3,3.061064453,4.98015625,2.007958984
113,50,78.3442383,49,0.836811524,NaN,0,3,3.061064453,4.98015625,2.007958984
113,34,18.15625,33,0.663735352,NaN,0,3,3.061064453,4.98015625,2.007958984
113,50,15.0810547,49,0.67140625,NaN,0,3,3.061064453,4.98015625,2.007958984
113,6,12.98291015,6,0.664672852,NaN,0,3,3.061064453,4.98015625,2.007958984
113,44,18.1064453,44,0.835678711,NaN,0,3,3.061064453,4.98015625,2.007958984
113,66,73.34814455,66,0.673574219,NaN,0,3,3.061064453,4.98015625,2.007958984
113,38,73.0722656,38,0.670532227,NaN,0,3,3.061064453,4.98015625,2.007958984
113,70,16.3022461,71,0.499375,NaN,0,3,3.061064453,4.98015625,2.007958984
113,42,28.2915039,42,0.663662109,NaN,0,3,3.061064453,4.98015625,2.007958984
113,72,77.5029297,73,0.661982422,NaN,0,3,3.061064453,4.98015625,2.007958984
113,36,70.2583008,36,0.670317383,NaN,0,3,3.061064453,4.98015625,2.007958984
113,78,70.06396485,77,0.674570313,NaN,0,3,3.061064453,4.98015625,2.007958984
113,16,14.75097655,16,0.666484375,NaN,0,3,3.061064453,4.98015625,2.007958984
113,64,17.32714845,65,0.818803711,NaN,0,3,3.061064453,4.98015625,2.007958984
113,58,47.50341795,57,0.669243164,NaN,0,3,3.061064453,4.98015625,2.007958984
113,52,49.73095705,52,0.669355469,NaN,0,3,3.061064453,4.98015625,2.007958984
113,68,78.72021485,68,0.674765625,NaN,0,3,3.061064453,4.98015625,2.007958984
113,96,69.9819336,97,0.673452149,NaN,0,3,3.061064453,4.98015625,2.007958984
113,60,49.9506836,59,0.666660156,NaN,0,3,3.061064453,4.98015625,2.007958984
113,86,60.6586914,85,0.669882813,NaN,0,3,3.061064453,4.98015625,2.007958984
113,54,20.92529295,54,0.659414063,NaN,0,3,3.061064453,4.98015625,2.007958984
113,48,73.91503905,49,0.666279297,NaN,0,3,3.061064453,4.98015625,2.007958984
113,40,14.0673828,40,0.665556641,NaN,0,3,3.061064453,4.98015625,2.007958984
113,86,77.53222655,58,0.673305664,-0.576044922,3,3,3.061064453,4.98015625,2.007958984
113,78,71.8120117,92,0.670932617,-0.740136719,3,3,3.061064453,4.98015625,2.007958984
113,50,49.6533203,75,0.505878906,-0.003603516,3,3,3.061064453,4.98015625,2.007958984
113,46,27.43847655,55,0.665092774,-0.546513672,3,3,3.061064453,4.98015625,2.007958984
113,58,45.04589845,25,0.660014649,-0.722783203,3,3,3.061064453,4.98015625,2.007958984
113,62,63.2919922,83,0.66293457,0.002753906,3,3,3.061064453,4.98015625,2.007958984
113,70,60.88134765,56,0.658574219,0.007363281,3,3,3.061064453,4.98015625,2.007958984
113,44,58.30908205,68,0.663857422,-0.781601563,3,3,3.061064453,4.98015625,2.007958984
113,22,8.4165039,61,0.006108399,0.823496094,3,3,3.061064453,4.98015625,2.007958984
113,32,7.09033205,9,0.663945313,0.001787109,3,3,3.061064453,4.98015625,2.007958984
113,96,91.4321289,75,0.834145508,-0.964423828,3,3,3.061064453,4.98015625,2.007958984
113,66,19.76220705,28,0.666245117,-0.996435547,3,3,3.061064453,4.98015625,2.007958984
113,50,51.4033203,83,0.666030274,-0.006669922,3,3,3.061064453,4.98015625,2.007958984
113,38,9.8076172,75,0.672612305,-0.662167969,3,3,3.061064453,4.98015625,2.007958984
113,40,50.4116211,27,0.668374024,-0.019257813,3,3,3.061064453,4.98015625,2.007958984
113,6,9.953125,49,0.832314453,-0.768759766,3,3,3.061064453,4.98015625,2.007958984
113,56,34.32666015,64,0.504091797,-0.592011719,3,3,3.061064453,4.98015625,2.007958984
113,72,49.43847655,42,0.667270508,-0.745214844,3,3,3.061064453,4.98015625,2.007958984
113,28,17.9472656,73,0.503525391,-0.679570313,3,3,3.061064453,4.98015625,2.007958984
113,52,63.921875,90,0.665732422,-0.702841797,3,3,3.061064453,4.98015625,2.007958984
113,68,70.30371095,63,0.666928711,-0.805283203,3,3,3.061064453,4.98015625,2.007958984
113,60,66.19628905,91,0.664204102,-0.813007812,3,3,3.061064453,4.98015625,2.007958984
113,36,50.4941406,43,0.662001953,-0.627724609,3,3,3.061064453,4.98015625,2.007958984
113,30,13.9511719,8,0.492456055,0.591523438,3,3,3.061064453,4.98015625,2.007958984
113,42,50.06689455,14,0.666254883,-0.545107422,3,3,3.061064453,4.98015625,2.007958984
113,48,50.08203125,16,0.665258789,-0.582255859,3,3,3.061064453,4.98015625,2.007958984
113,54,49.9580078,33,0.164067383,-0.553369141,3,3,3.061064453,4.98015625,2.007958984
113,16,13.65185545,12,0.499174805,-0.831650391,3,3,3.061064453,4.98015625,2.007958984
113,34,49.68896485,61,0.670922852,-0.691816406,3,3,3.061064453,4.98015625,2.007958984
113,64,10.60302735,17,0.506186524,0.482431641,3,3,3.061064453,4.98015625,2.007958984
113,52,49.8613281,53,0.671391602,-0.999042969,1,3,3.061064453,4.98015625,2.007958984
113,30,67.1401367,29,0.662700195,0.485380859,1,3,3.061064453,4.98015625,2.007958984
113,42,50.8125,43,0.645761719,-0.982041016,1,3,3.061064453,4.98015625,2.007958984
113,96,74.2651367,95,0.671254883,-0.879023437,1,3,3.061064453,4.98015625,2.007958984
113,22,13.93554685,23,0.503666992,-0.736210938,1,3,3.061064453,4.98015625,2.007958984
113,70,62.77246095,70,0.659335938,-0.705839844,1,3,3.061064453,4.98015625,2.007958984
113,48,58.8383789,49,0.506694336,0.002109375,1,3,3.061064453,4.98015625,2.007958984
113,54,49.0263672,53,0.497143555,-0.945273438,1,3,3.061064453,4.98015625,2.007958984
113,16,61.48828125,15,0.499008789,-0.970517578,1,3,3.061064453,4.98015625,2.007958984
113,72,74.5854492,71,0.671181641,-0.889316406,1,3,3.061064453,4.98015625,2.007958984
113,78,88.5698242,77,0.658520508,-0.946152344,1,3,3.061064453,4.98015625,2.007958984
113,62,71.6191406,61,0.656103516,-0.977675781,1,3,3.061064453,4.98015625,2.007958984
113,6,10.2861328,6,0.663105469,-0.991191406,1,3,3.061064453,4.98015625,2.007958984
113,50,50.64208985,49,0.498354492,-0.995332031,1,3,3.061064453,4.98015625,2.007958984
113,68,57.5859375,69,0.498066406,-0.982851563,1,3,3.061064453,4.98015625,2.007958984
113,50,50.3457031,50,0.500336914,-0.972314453,1,3,3.061064453,4.98015625,2.007958984
113,40,38.05566405,40,0.659008789,-0.983173828,1,3,3.061064453,4.98015625,2.007958984
113,44,50.56640625,44,0.505361328,-0.981884766,1,3,3.061064453,4.98015625,2.007958984
113,66,68.75439455,67,0.504716797,-0.989775391,1,3,3.061064453,4.98015625,2.007958984
113,60,50.6040039,60,0.49578125,-0.989326172,1,3,3.061064453,4.98015625,2.007958984
113,58,57.85839845,59,0.504003906,-0.99375,1,3,3.061064453,4.98015625,2.007958984
113,86,79.7001953,85,0.499892578,-0.988613281,1,3,3.061064453,4.98015625,2.007958984
113,32,9.9326172,32,0.500830078,-0.994648437,1,3,3.061064453,4.98015625,2.007958984
113,34,8.4057617,34,0.505585938,-0.922832031,1,3,3.061064453,4.98015625,2.007958984
113,64,67.6220703,65,0.668105469,-0.999189453,1,3,3.061064453,4.98015625,2.007958984
113,38,49.81396485,39,0.500620117,-0.972011719,1,3,3.061064453,4.98015625,2.007958984
113,46,49.97314455,45,0.50171875,-0.962607422,1,3,3.061064453,4.98015625,2.007958984
113,56,69.34033205,55,0.666000977,-0.991396484,1,3,3.061064453,4.98015625,2.007958984
113,36,50.0029297,36,0.500625,-0.997783203,1,3,3.061064453,4.98015625,2.007958984
113,28,50.1801758,28,0.501508789,0.003427734,1,3,3.061064453,4.98015625,2.007958984
113,36,50.00585935,77,0.504018555,-0.990625,2,3,3.061064453,4.98015625,2.007958984
113,6,11.34814455,32,0.499682617,-0.7190625,2,3,3.061064453,4.98015625,2.007958984
113,68,50.17041015,96,0.667285156,-0.997636719,2,3,3.061064453,4.98015625,2.007958984
113,62,49.9379883,91,0.492075195,-0.866367187,2,3,3.061064453,4.98015625,2.007958984
113,42,50.33447265,72,0.678515625,-0.598740234,2,3,3.061064453,4.98015625,2.007958984
113,32,65.2192383,68,0.506264649,-0.510898437,2,3,3.061064453,4.98015625,2.007958984
113,96,82.40185545,96,0.671962891,-0.808027344,2,3,3.061064453,4.98015625,2.007958984
113,56,49.7529297,81,0.498432617,-0.988222656,2,3,3.061064453,4.98015625,2.007958984
113,46,51.1074219,95,0.6759375,-0.945625,2,3,3.061064453,4.98015625,2.007958984
113,16,7.6616211,56,0.66543457,-0.978447266,2,3,3.061064453,4.98015625,2.007958984
113,50,50.09765625,78,0.669638672,-0.904912109,2,3,3.061064453,4.98015625,2.007958984
113,60,50.49902345,86,0.501152344,-0.830488281,2,3,3.061064453,4.98015625,2.007958984
113,34,49.6147461,67,0.166767578,-0.896699219,2,3,3.061064453,4.98015625,2.007958984
113,72,76.7495117,92,0.500957031,-0.815546875,2,3,3.061064453,4.98015625,2.007958984
113,70,50.21875,87,0.498808594,-0.009941406,2,3,3.061064453,4.98015625,2.007958984
113,86,80.9628906,97,0.494365234,-0.986855469,2,3,3.061064453,4.98015625,2.007958984
113,44,49.92871095,81,0.169814453,-0.992451172,2,3,3.061064453,4.98015625,2.007958984
113,30,18.57910155,62,0.499370117,-0.581337891,2,3,3.061064453,4.98015625,2.007958984
113,40,22.7919922,54,0.167900391,-0.91921875,2,3,3.061064453,4.98015625,2.007958984
113,58,77.578125,84,0.67152832,-0.737207031,2,3,3.061064453,4.98015625,2.007958984
113,64,78.8823242,97,0.664926758,8.79E-05,2,3,3.061064453,4.98015625,2.007958984
113,38,72.12841795,49,0.667304688,-0.636103516,2,3,3.061064453,4.98015625,2.007958984
113,50,50.17822265,61,0.669165039,-0.7203125,2,3,3.061064453,4.98015625,2.007958984
113,28,26.43896485,36,0.66668457,-0.703974609,2,3,3.061064453,4.98015625,2.007958984
113,78,74.7192383,95,0.498642578,-0.969648438,2,3,3.061064453,4.98015625,2.007958984
113,52,70.22558595,85,0.500126953,-0.75171875,2,3,3.061064453,4.98015625,2.007958984
113,48,66.171875,74,0.657026367,-0.765839844,2,3,3.061064453,4.98015625,2.007958984
113,22,14.1772461,41,0.655473633,-0.750419922,2,3,3.061064453,4.98015625,2.007958984
113,54,71.3857422,76,0.671206055,-0.751875,2,3,3.061064453,4.98015625,2.007958984
113,66,83.7368164,87,0.497753906,-0.854091797,2,3,3.061064453,4.98015625,2.007958984
114,56,55.72804665,56,0.33440733,NaN,0,3,4.535312164,5.514287371,2.993946419
114,32,38.0231713,31,0.501735781,NaN,0,3,4.535312164,5.514287371,2.993946419
114,62,49.8264194,63,0.749604036,NaN,0,3,4.535312164,5.514287371,2.993946419
114,28,28.2334167,28,0.579498328,NaN,0,3,4.535312164,5.514287371,2.993946419
114,22,28.85829465,21,0.664204049,NaN,0,3,4.535312164,5.514287371,2.993946419
114,46,38.57861625,45,0.585052841,NaN,0,3,4.535312164,5.514287371,2.993946419
114,30,30.87178815,29,0.670452828,NaN,0,3,4.535312164,5.514287371,2.993946419
114,50,49.9652854,49,0.627405638,NaN,0,3,4.535312164,5.514287371,2.993946419
114,34,45.0356884,33,0.577415402,NaN,0,3,4.535312164,5.514287371,2.993946419
114,50,50.03471205,49,0.764878788,NaN,0,3,4.535312164,5.514287371,2.993946419
114,6,19.41569235,6,0.592690217,NaN,0,3,4.535312164,5.514287371,2.993946419
114,44,23.3732527,44,0.671147095,NaN,0,3,4.535312164,5.514287371,2.993946419
114,66,61.07422255,66,0.333713,NaN,0,3,4.535312164,5.514287371,2.993946419
114,38,31.01065415,38,0.487849562,NaN,0,3,4.535312164,5.514287371,2.993946419
114,70,50.17357805,71,0.337878853,NaN,0,3,4.535312164,5.514287371,2.993946419
114,42,42.1195913,42,0.547560164,NaN,0,3,4.535312164,5.514287371,2.993946419
114,72,75.23812285,73,0.591995887,NaN,0,3,4.535312164,5.514287371,2.993946419
114,36,54.96430905,36,0.33440733,NaN,0,3,4.535312164,5.514287371,2.993946419
